Alexandre Jesus,br BRA,ZG,Fluminense,21,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Partidas
Jhow,br BRA,ZG,América (MG),19,2003,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Joaquim,br BRA,ZG,Santos,24,1998,31,31,2.730,30.3,1,4,5,1,0,0,6,0,2.3,2.3,2.0,4.2,8,58,8,0.03,0.13,0.16,0.03,0.16,0.08,0.06,0.14,0.08,0.14,Partidas
John,br BRA,G,Internacional,26,1996,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Felipe Jonatan,br BRA,ZG,Santos,24,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,3,9,5,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.00,0.29,Partidas
Jori,br BRA,G,América (MG),26,1996,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Josué,br BRA,LT,Grêmio,17,2005,4,1,117,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidas
Jhonatan Jowjow,br BRA,LT.AT,Palmeiras,20,2002,20,8,891,9.9,0,1,1,0,0,0,5,0,1.2,1.2,2.9,4.1,16,37,37,0.00,0.10,0.10,0.00,0.10,0.12,0.29,0.41,0.12,0.41,Partidas

Daniel Jr,br BRA,LT,Cruzeiro,20,2002,4,0,24,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,7,4,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.24,Partidas
Luciano Juba,br BRA,ZG.LT,Bahia,23,1999,14,6,647,7.2,1,2,3,1,0,0,0,0,1.1,1.1,1.2,2.3,13,26,39,0.14,0.28,0.42,0.14,0.42,0.16,0.16,0.32,0.16,0.32,Partidas
Juninho,br BRA,LT,América (MG),35,1987,36,32,2.929,32.5,3,2,5,3,0,0,4,0,2.4,2.4,3.5,5.9,31,100,164,0.09,0.06,0.15,0.09,0.15,0.07,0.11,0.18,0.07,0.18,Partidas
Jussa,br BRA,LT,Cruzeiro,26,1996,24,21,1.766,19.6,1,0,1,1,0,0,9,0,1.2,1.2,0.4,1.6,10,83,13,0.05,0.00,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Partidas
Justen,br BRA,ZG,Fluminense,19,2003,1,1,54,0.6,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Kaiki,br BRA,ZG.AT,Cruzeiro,19,2003,8,3,228,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,3,3,9,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.12,0.02,0.12,Partidas
Kaio,br BRA,LT.AT,Coritiba,18,2004,24,9,881,9.8,0,0,0,0,0,0,4,0,0.4,0.4,0.6,1.0,33,31,66,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10,Partidas
Lucas Kal,br BRA,LT,América (MG),26,1996,19,16,1.235,13.7,0,1,1,0,0,0,4,0,0.3,0.3,1.0,1.4,21,86,13,0.00,0.07,0.07,0.00,0.07,0.02,0.08,0.10,0.02,0.10,Partidas
Walter Kannemann,ar ARG,ZG,Grêmio,31,1991,28,28,2.359,26.2,0,1,1,0,0,0,17,1,1.0,1.0,0.2,1.2,12,81,1,0.00,0.04,0.04,0.00,0.04,0.04,0.01,0.05,0.04,0.05,Partidas
Kanu,br BRA,ZG,Bahia,25,1997,33,33,2.909,32.3,1,0,1,1,0,0,10,2,1.7,1.7,0.6,2.3,28,101,7,0.03,0.00,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,Partidas
Alan Kardec,br BRA,AT.LT,Atlético Mineiro,34,1989,14,2,265,2.9,1,1,2,1,0,0,1,0,0.9,0.9,0.8,1.7,2,5,7,0.34,0.34,0.68,0.34,0.68,0.31,0.26,0.57,0.31,0.57,Partidas
Kauan,br BRA,AT,Fortaleza,17,2005,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Vinicius Kaue,br BRA,ZG.LT,Ath Paranaense,19,2003,6,5,342,3.8,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,3,12,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
Kayque,br BRA,LT,Botafogo (RJ),22,2000,2,0,27,0.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.5,1,7,1,0.00,3.33,3.33,0.00,3.33,0.14,1.39,1.53,0.14,1.53,Partidas
Renato Kayser,br BRA,AT.LT,América (MG),26,1996,3,0,39,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.4,0,1,2,0.00,0.00,0.00,0.00,0.00,0.84,0.12,0.97,0.84,0.97,Partidas
Keiller,br BRA,G,Internacional,26,1996,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
John Kennedy,br BRA,AT.LT,Fluminense,20,2002,26,13,1.372,15.2,6,1,7,6,0,0,10,0,6.3,6.3,2.1,8.4,32,30,117,0.39,0.07,0.46,0.39,0.46,0.41,0.14,0.55,0.41,0.55,Partidas
Keno,br BRA,AT.LT,Fluminense,33,1989,24,18,1.613,17.9,2,4,6,1,1,1,5,0,2.8,2.0,3.7,5.7,84,53,219,0.11,0.22,0.33,0.06,0.28,0.15,0.21,0.36,0.11,0.32,Partidas
Kevin,br BRA,AT.ZG,Palmeiras,20,2003,7,2,232,2.6,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,14,8,22,0.00,0.00,0.00,0.00,0.00,0.22,0.11,0.33,0.22,0.33,Partidas
Kevyson,br BRA,ZG,Santos,18,2004,17,12,970,10.8,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,34,35,62,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Partidas
Khellven,br BRA,ZG,Ath Paranaense,21,2001,15,13,995,11.1,0,4,4,0,0,0,1,0,1.0,1.0,2.4,3.4,18,18,51,0.00,0.36,0.36,0.00,0.36,0.09,0.22,0.31,0.09,0.31,Partidas
Maurício Kozlinski,br BRA,G,Fortaleza,31,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Benjamín Kuscevic,cl CHI,ZG,Coritiba,26,1996,23,23,2.025,22.5,2,0,2,2,0,0,7,0,1.0,1.0,0.0,1.0,6,50,5,0.09,0.00,0.09,0.09,0.09,0.04,0.00,0.05,0.04,0.05,Partidas
Derik Lacerda,br BRA,AT.LT,Cuiabá,23,1999,19,5,658,7.3,1,1,2,1,0,0,0,0,2.2,2.2,1.3,3.5,19,18,52,0.14,0.14,0.27,0.14,0.27,0.30,0.18,0.47,0.30,0.47,Partidas
Ignacio Laquintana,uy URU,AT,Bragantino,23,1999,4,1,183,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,2,23,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.08,0.08,0.08,Partidas

Thauan Lara,br BRA,ZG.LT,Internacional,19,2004,10,3,336,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,7,17,26,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.09,0.03,0.09,Partidas
Lelê,br BRA,AT.LT,Fluminense,25,1997,29,8,1.144,12.7,2,2,4,2,0,0,5,1,6.0,6.0,1.2,7.2,22,11,72,0.16,0.16,0.31,0.16,0.31,0.47,0.10,0.57,0.47,0.57,Partidas
Mauricio Lemos,uy URU,ZG,Atlético Mineiro,27,1995,27,25,2.214,24.6,1,0,1,1,0,0,12,1,1.1,1.1,0.0,1.2,17,71,2,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.05,0.05,0.05,Partidas
Marcos Leonardo,br BRA,AT,Santos,19,2003,31,30,2.589,28.8,13,2,15,9,4,4,3,0,12.4,9.2,2.3,11.5,41,51,147,0.45,0.07,0.52,0.31,0.38,0.43,0.08,0.51,0.32,0.40,Partidas
Lian,br BRA,LT,Grêmio,17,2005,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lima,br BRA,LT.AT,Fluminense,26,1996,35,26,2.532,28.1,6,2,8,6,0,0,8,0,3.0,3.0,1.5,4.5,78,121,146,0.21,0.07,0.28,0.21,0.28,0.11,0.05,0.16,0.11,0.16,Partidas
Lucas Lima,br BRA,LT.AT,Santos,32,1990,35,28,2.206,24.5,1,5,6,1,0,0,6,1,1.7,1.7,5.3,7.0,65,176,84,0.04,0.20,0.24,0.04,0.24,0.07,0.21,0.29,0.07,0.29,Partidas
Leonardo Linck,br BRA,G,Ath Paranaense,21,2001,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Liziero,br BRA,LT,Coritiba,24,1998,10,8,586,6.5,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,36,6,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,Partidas
Marcelo Lomba,br BRA,G,Palmeiras,36,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
José López,ar ARG,AT.LT,Palmeiras,22,2000,22,5,591,6.6,5,0,5,5,0,0,3,0,3.5,3.5,0.7,4.2,13,19,36,0.76,0.00,0.76,0.76,0.76,0.54,0.10,0.64,0.54,0.64,Partidas
Luan,br BRA,LT,São Paulo,23,1999,11,8,608,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,5,19,7,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidas
Lucão,br BRA,ZG,Bragantino,24,1998,3,2,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidas
Lucão,br BRA,G,Bragantino,21,2001,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Lucas,br BRA,ZG,Santos,21,2001,9,7,611,6.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.2,14,24,23,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,Partidas
Ayrton Lucas,br BRA,ZG,Flamengo,25,1997,35,29,2.592,28.8,4,3,7,4,0,0,8,0,2.7,2.7,1.3,4.0,67,137,133,0.14,0.10,0.24,0.14,0.24,0.09,0.05,0.14,0.09,0.14,Partidas
Jean Lucas,br BRA,LT,Santos,24,1998,22,22,1.807,20.1,0,3,3,0,0,0,4,0,2.2,2.2,2.0,4.2,37,130,64,0.00,0.15,0.15,0.00,0.15,0.11,0.10,0.21,0.11,0.21,Partidas
Jhonny Lucas,br BRA,LT,Goiás,22,2000,2,0,17,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.2,0,1,1,0.00,0.00,0.00,0.00,0.00,0.70,0.11,0.82,0.70,0.82,Partidas
João Lucas,br BRA,ZG,Santos,24,1998,15,9,807,9.0,0,1,1,0,0,0,1,0,0.2,0.2,0.6,0.8,15,19,40,0.00,0.11,0.11,0.00,0.11,0.02,0.07,0.09,0.02,0.09,Partidas
Ruan Lucas,br BRA,LT.AT,Coritiba,18,2004,4,0,29,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,0,2,4,0.00,3.10,3.10,0.00,3.10,0.09,1.11,1.21,0.09,1.21,Partidas
Ian Luccas,br BRA,LT,Cruzeiro,19,2003,14,7,480,5.3,0,1,1,0,0,0,2,0,0.7,0.7,0.8,1.4,1,14,27,0.00,0.19,0.19,0.00,0.19,0.12,0.15,0.27,0.12,0.27,Partidas
Pedro Luccas,br BRA,G,Coritiba,19,2004,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Luciano,br BRA,LT.AT,São Paulo,29,1993,34,24,2.112,23.5,9,2,11,7,2,3,5,0,8.4,5.9,3.1,9.0,31,103,140,0.38,0.09,0.47,0.30,0.38,0.36,0.13,0.49,0.25,0.38,Partidas
Thomas Luciano,br BRA,ZG,Grêmio,21,2002,6,3,312,3.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,5,14,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Partidas
Luis,br BRA,AT,Cruzeiro,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.28,0.00,0.28,Partidas

Filipe Luís,br BRA,ZG,Flamengo,37,1985,10,6,527,5.9,0,1,1,0,0,0,3,0,0.1,0.1,0.2,0.3,14,30,12,0.00,0.17,0.17,0.00,0.17,0.02,0.03,0.05,0.02,0.05,Partidas
Victor Luis,br BRA,ZG,Coritiba,29,1993,24,17,1.568,17.4,2,1,3,2,0,0,4,0,1.0,1.0,1.6,2.5,28,68,30,0.11,0.06,0.17,0.11,0.17,0.05,0.09,0.14,0.05,0.14,Partidas
David Luiz,br BRA,ZG,Flamengo,35,1987,15,11,994,11.0,1,1,2,1,0,0,1,0,0.3,0.3,0.5,0.8,14,66,4,0.09,0.09,0.18,0.09,0.18,0.02,0.05,0.07,0.02,0.07,Partidas
Wallisson Luiz,br BRA,LT,Cruzeiro,25,1997,11,2,392,4.4,0,0,0,0,0,0,3,0,1.5,1.5,0.1,1.6,5,22,12,0.00,0.00,0.00,0.00,0.00,0.34,0.02,0.37,0.34,0.37,Partidas
Machado,br BRA,LT,Cruzeiro,27,1996,35,22,2.277,25.3,1,3,4,1,0,0,5,0,2.1,2.1,1.8,4.0,13,149,27,0.04,0.12,0.16,0.04,0.16,0.08,0.07,0.16,0.08,0.16,Partidas
Imanol Machuca,ar ARG,AT,Fortaleza,23,2000,16,6,679,7.5,2,0,2,2,0,0,4,0,1.3,1.3,1.3,2.6,38,17,78,0.27,0.00,0.27,0.27,0.27,0.17,0.17,0.34,0.17,0.34,Partidas
Mádson,br BRA,ZG.LT,Ath Paranaense,31,1992,24,14,1.328,14.8,2,2,4,2,0,0,4,0,1.3,1.3,3.8,5.1,8,45,69,0.14,0.14,0.27,0.14,0.27,0.09,0.26,0.35,0.09,0.35,Partidas
João Magno,br BRA,AT,Goiás,25,1997,19,13,983,10.9,3,1,4,3,0,0,2,0,2.8,2.8,0.8,3.6,13,12,41,0.27,0.09,0.37,0.27,0.37,0.26,0.07,0.33,0.26,0.33,Partidas
Maguinho,br BRA,ZG,Goiás,30,1993,34,34,2.857,31.7,2,0,2,2,0,0,11,2,2.2,2.2,1.2,3.5,59,74,138,0.06,0.00,0.06,0.06,0.06,0.07,0.04,0.11,0.07,0.11,Partidas
Pablo Maia,br BRA,LT,São Paulo,21,2002,32,29,2.584,28.7,4,0,4,4,0,0,9,1,1.5,1.5,1.3,2.8,16,128,32,0.14,0.00,0.14,0.14,0.14,0.05,0.05,0.10,0.05,0.10,Partidas
Thiago Maia,br BRA,LT,Flamengo,25,1997,32,26,2.101,23.3,0,0,0,0,0,0,7,0,0.2,0.2,0.2,0.4,16,130,51,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidas
Maicon,br BRA,ZG,Santos,34,1988,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12,Partidas
Maicon,br BRA,ZG,Vasco da Gama,34,1988,16,14,1.255,13.9,0,2,2,0,0,0,3,0,0.1,0.1,0.9,1.1,1,32,2,0.00,0.14,0.14,0.00,0.14,0.01,0.07,0.08,0.01,0.08,Partidas
Iago Maidana,br BRA,ZG,América (MG),26,1996,30,24,2.163,24.0,0,0,0,0,0,0,5,1,0.8,0.8,0.1,0.9,17,54,7,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidas
Hugo Mallo,es ESP,ZG,Internacional,31,1991,6,3,325,3.6,0,0,0,0,0,0,1,1,0.3,0.3,0.1,0.4,4,17,15,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Partidas
Léo Mana,br BRA,ZG,Corinthians,18,2004,3,2,134,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Alef Manga,br BRA,AT.LT,Coritiba,28,1994,10,9,804,8.9,4,3,7,3,1,1,3,0,3.8,3.0,1.0,4.0,25,17,75,0.45,0.34,0.78,0.34,0.67,0.42,0.11,0.54,0.33,0.45,Partidas
Manoel,br BRA,ZG,Fluminense,32,1990,6,2,289,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Fernando Marçal,br BRA,ZG,Botafogo (RJ),33,1989,22,20,1.626,18.1,0,3,3,0,0,0,8,1,0.2,0.2,1.3,1.5,17,83,64,0.00,0.17,0.17,0.00,0.17,0.01,0.07,0.08,0.01,0.08,Partidas
Marcelo,br BRA,ZG,Fluminense,34,1988,19,18,1.325,14.7,1,1,2,1,0,0,4,0,1.4,1.4,3.7,5.1,44,151,50,0.07,0.07,0.14,0.07,0.14,0.09,0.25,0.35,0.09,0.35,Partidas
Marcelo,br BRA,ZG,Fortaleza,27,1996,12,12,1.080,12.0,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,2,19,2,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidas
João Marcelo,br BRA,ZG,Cruzeiro,22,2000,5,1,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Marcinho,br BRA,ZG,América (MG),26,1996,12,10,800,8.9,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,12,40,23,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Partidas
Erick Marcus,br BRA,LT.AT,Vasco da Gama,18,2004,14,3,400,4.4,1,1,2,1,0,0,3,1,0.6,0.6,0.6,1.2,12,16,55,0.23,0.23,0.45,0.23,0.45,0.14,0.13,0.27,0.14,0.27,Partidas
Mariano,br BRA,ZG,Atlético Mineiro,36,1986,22,17,1.564,17.4,0,1,1,0,0,0,5,0,0.0,0.0,0.4,0.5,16,88,27,0.00,0.06,0.06,0.00,0.06,0.00,0.03,0.03,0.00,0.03,Partidas

Marinho,br BRA,AT.ZG,Flamengo,32,1990,4,0,82,0.9,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,2,1,21,0.00,0.00,0.00,0.00,0.00,0.37,0.13,0.50,0.37,0.50,Partidas
Marinho,br BRA,AT.LT,Fortaleza,32,1990,21,15,1.145,12.7,2,1,3,2,0,1,5,0,3.3,2.5,1.8,4.3,42,36,89,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.40,0.20,0.34,Partidas
Marlon,br BRA,ZG,Cruzeiro,25,1997,36,36,3.198,35.5,3,2,5,3,0,0,7,0,1.3,1.2,3.9,5.1,55,170,176,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.14,Partidas
Marlon,br BRA,ZG,América (MG),28,1994,26,18,1.674,18.6,1,1,2,1,0,0,3,0,0.5,0.5,0.8,1.3,63,71,80,0.05,0.05,0.11,0.05,0.11,0.03,0.04,0.07,0.03,0.07,Partidas
Marlon,br BRA,ZG,Fluminense,27,1995,15,13,935,10.4,0,0,0,0,0,0,5,0,0.1,0.1,0.4,0.5,13,47,5,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.05,0.01,0.05,Partidas
Igor Marques,br BRA,ZG,Cruzeiro,24,1999,4,1,119,1.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,8,10,10,0.00,0.76,0.76,0.00,0.76,0.00,0.30,0.30,0.00,0.30,Partidas
Renato Marques,br BRA,AT.LT,América (MG),19,2003,12,4,515,5.7,3,1,4,3,0,0,2,0,1.3,1.3,0.6,1.9,11,9,21,0.52,0.17,0.70,0.52,0.70,0.22,0.11,0.33,0.22,0.33,Partidas
Juan Martín Lucero,ar ARG,AT,Fortaleza,31,1991,31,23,2.069,23.0,9,0,9,6,3,3,2,0,9.2,6.8,1.2,8.0,20,34,100,0.39,0.00,0.39,0.26,0.26,0.40,0.05,0.45,0.30,0.35,Partidas
Martinelli,br BRA,LT.ZG,Fluminense,21,2001,28,19,1.882,20.9,2,2,4,2,0,0,5,1,1.2,1.2,1.4,2.6,38,105,28,0.10,0.10,0.19,0.10,0.19,0.06,0.07,0.13,0.06,0.13,Partidas
Andre Martins,br BRA,AT.LT,Grêmio,21,2001,21,1,368,4.1,3,0,3,3,0,0,1,0,1.3,1.3,0.7,2.0,7,16,29,0.73,0.00,0.73,0.73,0.73,0.31,0.18,0.49,0.31,0.49,Partidas
Gustavo Martins Santos,br BRA,ZG.LT,Grêmio,20,2002,17,5,689,7.7,1,1,2,1,0,0,5,0,1.0,1.0,0.2,1.2,8,41,9,0.13,0.13,0.26,0.13,0.26,0.14,0.02,0.16,0.14,0.16,Partidas
Gonzalo Mastriani,uy URU,AT,América (MG),29,1993,24,22,1.793,19.9,11,1,12,10,1,2,1,1,10.7,9.2,1.5,10.7,9,23,89,0.55,0.05,0.60,0.50,0.55,0.54,0.08,0.62,0.46,0.54,Partidas
Matheusinho,br BRA,LT.AT,América (MG),24,1998,7,2,229,2.5,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,2,14,23,0.00,0.00,0.00,0.00,0.00,0.23,0.15,0.38,0.23,0.38,Partidas
Matheusinho,br BRA,ZG,Cuiabá,24,1998,5,5,433,4.8,1,0,1,1,0,0,2,0,0.8,0.8,0.5,1.3,11,24,20,0.21,0.00,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,Partidas
Matheuzinho,br BRA,ZG,Flamengo,22,2000,11,7,620,6.9,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,9,32,29,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07,Partidas
Mauricio,br BRA,AT.LT,Internacional,21,2001,26,22,1.766,19.6,6,6,12,6,0,0,4,0,4.8,4.8,3.8,8.5,35,75,118,0.31,0.31,0.61,0.31,0.61,0.24,0.19,0.43,0.24,0.43,Partidas
Maycon,br BRA,LT,Corinthians,25,1997,32,27,2.403,26.7,2,3,5,2,0,0,4,1,1.4,1.4,1.7,3.1,30,163,33,0.07,0.11,0.19,0.07,0.19,0.05,0.06,0.12,0.05,0.12,Partidas
Mayke,br BRA,ZG.AT,Palmeiras,30,1992,33,28,2.498,27.8,1,6,7,1,0,0,7,0,0.9,0.9,4.3,5.2,56,144,170,0.04,0.22,0.25,0.04,0.25,0.03,0.16,0.19,0.03,0.19,Partidas
Gary Medel,cl CHI,ZG.LT,Vasco da Gama,35,1987,20,20,1.724,19.2,0,0,0,0,0,0,5,1,0.0,0.0,0.1,0.1,5,59,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
Bruno Melo,br BRA,ZG,Goiás,30,1992,33,32,2.891,32.1,2,1,3,2,0,0,10,0,2.5,2.5,0.3,2.8,8,92,10,0.06,0.03,0.09,0.06,0.09,0.08,0.01,0.09,0.08,0.09,Partidas
Felipe Melo,br BRA,ZG,Fluminense,39,1983,19,18,986,11.0,2,0,2,2,0,0,10,1,0.4,0.4,0.1,0.4,15,47,0,0.18,0.00,0.18,0.18,0.18,0.03,0.01,0.04,0.03,0.04,Partidas
Darlan Mendes,br BRA,LT,Grêmio,24,1998,1,0,45,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Partidas
Matheus Mendes,br BRA,G,Atlético Mineiro,23,1999,2,2,180,2.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidas
Nathan Mendes,br BRA,ZG,São Paulo,20,2002,21,11,1.176,13.1,1,0,1,1,0,0,5,0,0.5,0.5,0.4,0.9,29,51,48,0.08,0.00,0.08,0.08,0.08,0.03,0.03,0.07,0.03,0.07,Partidas
Vitor Mendes,br BRA,ZG,Fluminense,23,1999,2,1,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.11,0.09,0.11,Partidas

Bruno Méndez,uy URU,ZG,Corinthians,23,1999,27,20,1.650,18.3,0,0,0,0,0,0,5,1,0.2,0.2,0.2,0.4,16,62,23,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Partidas
Jhegson Méndez,ec ECU,LT,São Paulo,25,1997,7,4,371,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,15,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidas
Óscar Méndez,uy URU,LT,América (MG),28,1994,7,2,260,2.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,2,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidas
Stiven Mendoza,co COL,AT.LT,Santos,30,1992,26,19,1.672,18.6,6,2,8,4,2,2,4,0,5.0,3.4,1.7,5.1,79,73,158,0.32,0.11,0.43,0.22,0.32,0.27,0.09,0.36,0.18,0.28,Partidas
Gabriel Menino,br BRA,LT,Palmeiras,22,2000,24,21,1.593,17.7,2,3,5,2,0,0,5,0,1.7,1.7,1.3,3.0,44,137,54,0.11,0.17,0.28,0.11,0.28,0.09,0.08,0.17,0.09,0.17,Partidas
Gabriel Mercado,ar ARG,ZG,Internacional,35,1987,26,25,2.180,24.2,0,0,0,0,0,0,13,1,0.6,0.6,0.3,0.8,1,39,2,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidas
Higor Meritão,br BRA,LT,Goiás,28,1994,8,2,223,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,8,1,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Partidas
